"B02001_001" "B02001_002" "B02001_003" "B02001_004" "B02001_005" "B02001_006" "B02001_007" "B02001_008" "B02001_009" "B02001_010"
"ZCTA5 02151" 50845 38926 1894 234 3015 0 4116 2660 199 2461
"ZCTA5 02152" 17430 15616 276 13 135 15 499 876 78 798
"ZCTA5 02155" 58211 46670 4785 27 4578 29 586 1536 122 1414
"ZCTA5 02163" 1664 1171 111 0 274 7 88 13 0 13
"ZCTA5 02169" 53270 38727 3395 84 9441 0 719 904 177 727
"ZCTA5 02170" 19889 12797 392 5 5790 0 415 490 79 411
"ZCTA5 02171" 18325 11343 440 50 6215 0 106 171 65 106
"ZCTA5 02176" 26864 24421 407 4 1381 0 322 329 41 288
"ZCTA5 02180" 21413 19811 279 40 683 0 274 326 18 308
"ZCTA5 02184" 35409 31386 741 11 2628 0 375 268 0 268
"ZCTA5 02186" 26828 21496 3378 0 1473 0 95 386 120 266
"ZCTA5 02188" 14233 12364 731 25 927 0 138 48 9 39
"ZCTA5 02189" 14350 12789 733 16 352 0 33 427 21 406
"ZCTA5 02190" 16308 15183 194 40 505 0 177 209 8 201
"ZCTA5 02191" 8674 8238 77 0 289 0 11 59 40 19
"ZCTA5 02199" 1218 1126 0 0 92 0 0 0 0 0
"ZCTA5 02203" 0 0 0 0 0 0 0 0 0 0
"ZCTA5 02210" 1658 1559 18 3 25 0 0 53 0 53
"ZCTA5 02215" 23933 18107 787 22 3928 36 665 388 54 334
"ZCTA5 02301" 60850 28151 24337 132 1244 42 5017 1927 546 1381
"ZCTA5 02302" 33066 19306 9113 35 951 0 2127 1534 183 1351
"ZCTA5 02322" 4341 3719 464 72 40 0 18 28 10 18
"ZCTA5 02324" 26508 24069 1375 6 195 0 237 626 144 482
"ZCTA5 02330" 11481 11047 148 0 0 0 189 97 9 88
"ZCTA5 02332" 14978 14731 24 7 119 0 25 72 11 61
"ZCTA5 02333" 13704 13474 47 0 78 0 34 71 0 71
"ZCTA5 02338" 7516 7111 0 159 0 0 27 219 12 207
